TransactionID,Date,Year,Month,Month_Name,Quarter,Season,State,District,Product,Category,Quantity_MT,Unit_Price,Discount_Pct,Revenue,COGS,Gross_Profit,Channel,SalesRep,CustomerType,ReturnFlag
TXN02664,8/17/2024,2024,8,Aug,Q3,Kharif,Uttar Pradesh,Agra,NPK 10-26-26,Complex,391,1100.4,0.083,430256.4,320620,109636.4,Cooperative Society,SR-026,Small Farmer,No
TXN02665,6/28/2023,2023,6,Jun,Q2,Kharif,Madhya Pradesh,Bhopal,DAP,Phosphatic,298,1320.3,0.022,393449.4,268200,125249.4,Dealer,SR-020,Large Farmer,No
TXN02666,9/28/2024,2024,9,Sep,Q3,Rabi,Madhya Pradesh,Indore,NPK 10-26-26,Complex,445,1082.4,0.098,481668,364900,116768,Online Portal,SR-023,Cooperative,No
TXN02667,9/30/2022,2022,9,Sep,Q3,Rabi,Madhya Pradesh,Ujjain,Calcium Nitrate,Nitrogenous,158,823.65,0.031,130136.7,79000,51136.7,Direct Farm,SR-028,Medium Farmer,No
TXN02668,5/7/2023,2023,5,May,Q2,Kharif,Haryana,Hisar,Zinc Sulphate,Micronutrient,202,324.1,0.074,65468.2,36360,29108.2,Online Portal,SR-021,Medium Farmer,No
TXN02669,12/5/2022,2022,12,Dec,Q4,Rabi,Gujarat,Rajkot,NPK 10-26-26,Complex,328,1065.6,0.112,349516.8,268960,80556.8,Direct Farm,SR-008,Large Farmer,Yes
TXN02670,10/16/2022,2022,10,Oct,Q4,Rabi,Uttar Pradesh,Agra,NPK 10-26-26,Complex,361,1173.6,0.022,423669.6,296020,127649.6,Online Portal,SR-004,Large Farmer,No
TXN02671,5/14/2022,2022,5,May,Q2,Kharif,Bihar,Darbhanga,NPK 10-26-26,Complex,126,1090.8,0.091,137440.8,103320,34120.8,Direct Farm,SR-017,Large Farmer,No
TXN02672,10/11/2022,2022,10,Oct,Q4,Rabi,Madhya Pradesh,Gwalior,Zinc Sulphate,Micronutrient,347,347.2,0.008,120478.4,62460,58018.4,Online Portal,SR-017,Medium Farmer,No
TXN02673,1/19/2022,2022,1,Jan,Q1,Rabi,Gujarat,Vadodara,Ammonium Sulphate,Nitrogenous,451,643.5,0.01,290218.5,157850,132368.5,Government Scheme,SR-023,Large Farmer,No
TXN02674,3/7/2024,2024,3,Mar,Q1,Kharif,Uttar Pradesh,Varanasi,Ammonium Sulphate,Nitrogenous,233,605.8,0.068,141151.4,81550,59601.4,Online Portal,SR-020,Small Farmer,No
TXN02675,2/2/2025,2025,2,Feb,Q1,Rabi,Madhya Pradesh,Bhopal,Urea,Nitrogenous,11,548.4,0.086,6032.4,3080,2952.4,Cooperative Society,SR-026,Large Farmer,No
TXN02676,3/14/2023,2023,3,Mar,Q1,Kharif,Haryana,Faridabad,Calcium Nitrate,Nitrogenous,330,776.05,0.087,256096.5,165000,91096.5,Direct Farm,SR-030,Medium Farmer,No
TXN02677,7/9/2024,2024,7,Jul,Q3,Kharif,Gujarat,Rajkot,NPK 10-26-26,Complex,114,1064.4,0.113,121341.6,93480,27861.6,Cooperative Society,SR-029,Small Farmer,No
TXN02678,4/2/2024,2024,4,Apr,Q2,Kharif,Rajasthan,Ajmer,Urea,Nitrogenous,483,542.4,0.096,261979.2,135240,126739.2,Dealer,SR-007,Large Farmer,No
TXN02679,5/3/2023,2023,5,May,Q2,Kharif,Bihar,Patna,Ammonium Sulphate,Nitrogenous,324,625.3,0.038,202597.2,113400,89197.2,Online Portal,SR-017,Large Farmer,No
TXN02680,8/13/2023,2023,8,Aug,Q3,Kharif,Punjab,Ludhiana,Zinc Sulphate,Micronutrient,415,320.25,0.085,132903.75,74700,58203.75,Dealer,SR-005,Cooperative,No
TXN02681,2/7/2022,2022,2,Feb,Q1,Rabi,Bihar,Bhagalpur,Ammonium Sulphate,Nitrogenous,269,637,0.02,171353,94150,77203,Cooperative Society,SR-014,Medium Farmer,No
TXN02682,3/11/2025,2025,3,Mar,Q1,Kharif,Uttar Pradesh,Varanasi,MOP,Potassic,17,809.1,0.101,13754.7,10200,3554.7,Direct Farm,SR-023,Cooperative,No
TXN02683,11/7/2024,2024,11,Nov,Q4,Rabi,Maharashtra,Nagpur,SSP,Phosphatic,494,399.42,0.049,197313.48,98800,98513.48,Dealer,SR-010,Cooperative,No
TXN02684,10/8/2023,2023,10,Oct,Q4,Rabi,Karnataka,Mangaluru,NPK 10-26-26,Complex,63,1124.4,0.063,70837.2,51660,19177.2,Direct Farm,SR-019,Cooperative,No
TXN02685,1/14/2025,2025,1,Jan,Q1,Rabi,Rajasthan,Kota,DAP,Phosphatic,141,1252.8,0.072,176644.8,126900,49744.8,Online Portal,SR-014,Small Farmer,No
TXN02686,10/8/2023,2023,10,Oct,Q4,Rabi,Maharashtra,Pune,SSP,Phosphatic,315,384.72,0.084,121186.8,63000,58186.8,Direct Farm,SR-005,Cooperative,No
TXN02687,8/31/2023,2023,8,Aug,Q3,Kharif,Madhya Pradesh,Indore,MOP,Potassic,391,875.7,0.027,342398.7,234600,107798.7,Online Portal,SR-009,Cooperative,No
TXN02688,9/25/2022,2022,9,Sep,Q3,Rabi,Punjab,Amritsar,DAP,Phosphatic,348,1209.6,0.104,420940.8,313200,107740.8,Dealer,SR-011,Large Farmer,No
TXN02689,11/27/2023,2023,11,Nov,Q4,Rabi,Madhya Pradesh,Gwalior,Urea,Nitrogenous,12,549.6,0.084,6595.2,3360,3235.2,Direct Farm,SR-022,Cooperative,No
TXN02690,12/1/2022,2022,12,Dec,Q4,Rabi,Haryana,Faridabad,SSP,Phosphatic,490,394.8,0.06,193452,98000,95452,Direct Farm,SR-027,Medium Farmer,No
TXN02691,3/25/2024,2024,3,Mar,Q1,Kharif,Gujarat,Gandhinagar,Zinc Sulphate,Micronutrient,42,314.3,0.102,13200.6,7560,5640.6,Online Portal,SR-017,Medium Farmer,No
TXN02692,2/24/2023,2023,2,Feb,Q1,Rabi,Gujarat,Gandhinagar,Zinc Sulphate,Micronutrient,39,336,0.04,13104,7020,6084,Online Portal,SR-028,Large Farmer,No
TXN02693,3/5/2024,2024,3,Mar,Q1,Kharif,Andhra Pradesh,Guntur,Calcium Nitrate,Nitrogenous,367,842.35,0.009,309142.45,183500,125642.45,Direct Farm,SR-023,Large Farmer,No
TXN02694,1/28/2024,2024,1,Jan,Q1,Rabi,Bihar,Gaya,Zinc Sulphate,Micronutrient,392,308.7,0.118,121010.4,70560,50450.4,Online Portal,SR-018,Large Farmer,No
TXN02695,2/20/2022,2022,2,Feb,Q1,Rabi,Maharashtra,Kolhapur,Calcium Nitrate,Nitrogenous,361,804.95,0.053,290586.95,180500,110086.95,Government Scheme,SR-019,Cooperative,No
TXN02696,1/14/2025,2025,1,Jan,Q1,Rabi,Madhya Pradesh,Bhopal,Zinc Sulphate,Micronutrient,88,341.6,0.024,30060.8,15840,14220.8,Dealer,SR-002,Small Farmer,No
TXN02697,10/16/2022,2022,10,Oct,Q4,Rabi,Bihar,Patna,Calcium Nitrate,Nitrogenous,215,836.4,0.016,179826,107500,72326,Dealer,SR-014,Large Farmer,No
TXN02698,10/15/2023,2023,10,Oct,Q4,Rabi,Gujarat,Gandhinagar,Calcium Nitrate,Nitrogenous,496,821.95,0.033,407687.2,248000,159687.2,Cooperative Society,SR-022,Cooperative,No
TXN02699,11/3/2023,2023,11,Nov,Q4,Rabi,Maharashtra,Nagpur,Ammonium Sulphate,Nitrogenous,61,572.65,0.119,34931.65,21350,13581.65,Direct Farm,SR-009,Cooperative,No
TXN02700,7/17/2023,2023,7,Jul,Q3,Kharif,Uttar Pradesh,Lucknow,Urea,Nitrogenous,207,562.2,0.063,116375.4,57960,58415.4,Government Scheme,SR-017,Cooperative,No
TXN02701,9/29/2022,2022,9,Sep,Q3,Rabi,Rajasthan,Jaipur,Ammonium Sulphate,Nitrogenous,46,617.5,0.05,28405,16100,12305,Government Scheme,SR-009,Large Farmer,No
TXN02702,11/12/2022,2022,11,Nov,Q4,Rabi,Haryana,Ambala,SSP,Phosphatic,143,416.64,0.008,59579.52,28600,30979.52,Online Portal,SR-019,Cooperative,No
TXN02703,1/11/2022,2022,1,Jan,Q1,Rabi,Haryana,Faridabad,NPK 10-26-26,Complex,280,1141.2,0.049,319536,229600,89936,Online Portal,SR-014,Small Farmer,No
TXN02704,4/23/2023,2023,4,Apr,Q2,Kharif,Maharashtra,Nagpur,Urea,Nitrogenous,383,595.2,0.008,227961.6,107240,120721.6,Dealer,SR-008,Cooperative,No
TXN02705,4/4/2022,2022,4,Apr,Q2,Kharif,Karnataka,Hubli,SSP,Phosphatic,88,373.8,0.11,32894.4,17600,15294.4,Online Portal,SR-021,Cooperative,No
TXN02706,12/22/2022,2022,12,Dec,Q4,Rabi,Uttar Pradesh,Kanpur,Urea,Nitrogenous,286,556.2,0.073,159073.2,80080,78993.2,Online Portal,SR-008,Small Farmer,No
TXN02707,7/24/2023,2023,7,Jul,Q3,Kharif,Punjab,Amritsar,SSP,Phosphatic,352,391.02,0.069,137639.04,70400,67239.04,Online Portal,SR-025,Cooperative,Yes
TXN02708,5/16/2022,2022,5,May,Q2,Kharif,Karnataka,Mangaluru,Zinc Sulphate,Micronutrient,454,314.65,0.101,142851.1,81720,61131.1,Online Portal,SR-029,Cooperative,No
TXN02709,7/13/2023,2023,7,Jul,Q3,Kharif,Maharashtra,Nashik,SSP,Phosphatic,66,409.5,0.025,27027,13200,13827,Cooperative Society,SR-020,Large Farmer,No
TXN02710,1/27/2022,2022,1,Jan,Q1,Rabi,Rajasthan,Udaipur,Urea,Nitrogenous,247,585,0.025,144495,69160,75335,Cooperative Society,SR-025,Cooperative,No
TXN02711,11/9/2024,2024,11,Nov,Q4,Rabi,Uttar Pradesh,Meerut,Ammonium Sulphate,Nitrogenous,265,599.95,0.077,158986.75,92750,66236.75,Direct Farm,SR-019,Large Farmer,No
TXN02712,11/21/2023,2023,11,Nov,Q4,Rabi,Karnataka,Belagavi,Urea,Nitrogenous,81,552.6,0.079,44760.6,22680,22080.6,Cooperative Society,SR-001,Medium Farmer,No
TXN02713,5/29/2023,2023,5,May,Q2,Kharif,Rajasthan,Jodhpur,Urea,Nitrogenous,420,583.2,0.028,244944,117600,127344,Dealer,SR-012,Medium Farmer,No
TXN02714,12/2/2024,2024,12,Dec,Q4,Rabi,Rajasthan,Kota,Urea,Nitrogenous,249,586.2,0.023,145963.8,69720,76243.8,Government Scheme,SR-005,Small Farmer,No
TXN02715,7/17/2022,2022,7,Jul,Q3,Kharif,Karnataka,Mangaluru,Zinc Sulphate,Micronutrient,251,338.1,0.034,84863.1,45180,39683.1,Cooperative Society,SR-015,Large Farmer,No
TXN02716,1/19/2024,2024,1,Jan,Q1,Rabi,Punjab,Jalandhar,DAP,Phosphatic,272,1204.2,0.108,327542.4,244800,82742.4,Government Scheme,SR-030,Medium Farmer,No
TXN02717,1/8/2022,2022,1,Jan,Q1,Rabi,Andhra Pradesh,Nellore,MOP,Potassic,439,834.3,0.073,366257.7,263400,102857.7,Online Portal,SR-028,Cooperative,No
TXN02718,7/21/2023,2023,7,Jul,Q3,Kharif,Punjab,Bathinda,Calcium Nitrate,Nitrogenous,91,825.35,0.029,75106.85,45500,29606.85,Direct Farm,SR-006,Cooperative,No
TXN02719,1/9/2024,2024,1,Jan,Q1,Rabi,Andhra Pradesh,Vijayawada,SSP,Phosphatic,94,396.9,0.055,37308.6,18800,18508.6,Cooperative Society,SR-010,Medium Farmer,No
TXN02720,6/27/2024,2024,6,Jun,Q2,Kharif,Madhya Pradesh,Bhopal,Calcium Nitrate,Nitrogenous,216,831.3,0.022,179560.8,108000,71560.8,Online Portal,SR-007,Small Farmer,No
TXN02721,7/8/2022,2022,7,Jul,Q3,Kharif,Andhra Pradesh,Guntur,Zinc Sulphate,Micronutrient,286,329,0.06,94094,51480,42614,Government Scheme,SR-025,Medium Farmer,No
TXN02722,1/11/2024,2024,1,Jan,Q1,Rabi,Maharashtra,Kolhapur,SSP,Phosphatic,222,388.5,0.075,86247,44400,41847,Online Portal,SR-027,Small Farmer,No
TXN02723,11/9/2022,2022,11,Nov,Q4,Rabi,Madhya Pradesh,Indore,Zinc Sulphate,Micronutrient,381,344.05,0.017,131083.05,68580,62503.05,Cooperative Society,SR-004,Cooperative,No
TXN02724,10/26/2024,2024,10,Oct,Q4,Rabi,Karnataka,Bengaluru,MOP,Potassic,462,881.1,0.021,407068.2,277200,129868.2,Cooperative Society,SR-022,Small Farmer,No
TXN02725,5/27/2024,2024,5,May,Q2,Kharif,Maharashtra,Aurangabad,Zinc Sulphate,Micronutrient,38,321.65,0.081,12222.7,6840,5382.7,Online Portal,SR-009,Cooperative,No
TXN02726,4/4/2025,2025,4,Apr,Q2,Kharif,Maharashtra,Aurangabad,DAP,Phosphatic,331,1221.75,0.095,404399.25,297900,106499.25,Cooperative Society,SR-016,Large Farmer,No
TXN02727,2/19/2023,2023,2,Feb,Q1,Rabi,Karnataka,Belagavi,DAP,Phosphatic,429,1208.25,0.105,518339.25,386100,132239.25,Online Portal,SR-018,Small Farmer,No
TXN02728,3/7/2023,2023,3,Mar,Q1,Kharif,Gujarat,Gandhinagar,DAP,Phosphatic,190,1255.5,0.07,238545,171000,67545,Government Scheme,SR-016,Small Farmer,No
TXN02729,4/4/2025,2025,4,Apr,Q2,Kharif,Rajasthan,Udaipur,Calcium Nitrate,Nitrogenous,95,808.35,0.049,76793.25,47500,29293.25,Online Portal,SR-007,Large Farmer,No
TXN02730,11/14/2024,2024,11,Nov,Q4,Rabi,Gujarat,Rajkot,NPK 10-26-26,Complex,278,1196.4,0.003,332599.2,227960,104639.2,Direct Farm,SR-001,Cooperative,No
TXN02731,6/12/2022,2022,6,Jun,Q2,Kharif,Haryana,Faridabad,Calcium Nitrate,Nitrogenous,358,838.95,0.013,300344.1,179000,121344.1,Dealer,SR-030,Small Farmer,Yes
TXN02732,11/15/2023,2023,11,Nov,Q4,Rabi,Punjab,Bathinda,DAP,Phosphatic,89,1200.15,0.111,106813.35,80100,26713.35,Online Portal,SR-017,Cooperative,Yes
TXN02733,7/21/2022,2022,7,Jul,Q3,Kharif,Andhra Pradesh,Visakhapatnam,Urea,Nitrogenous,342,540.6,0.099,184885.2,95760,89125.2,Dealer,SR-030,Cooperative,No
TXN02734,3/17/2022,2022,3,Mar,Q1,Kharif,Punjab,Ludhiana,Zinc Sulphate,Micronutrient,310,344.4,0.016,106764,55800,50964,Cooperative Society,SR-025,Medium Farmer,No
TXN02735,2/10/2025,2025,2,Feb,Q1,Rabi,Haryana,Hisar,NPK 10-26-26,Complex,124,1160.4,0.033,143889.6,101680,42209.6,Online Portal,SR-022,Cooperative,No
TXN02736,7/19/2024,2024,7,Jul,Q3,Kharif,Uttar Pradesh,Agra,Ammonium Sulphate,Nitrogenous,32,617.5,0.05,19760,11200,8560,Government Scheme,SR-015,Cooperative,No
TXN02737,4/7/2023,2023,4,Apr,Q2,Kharif,Madhya Pradesh,Gwalior,Ammonium Sulphate,Nitrogenous,363,614.9,0.054,223208.7,127050,96158.7,Cooperative Society,SR-015,Medium Farmer,No
TXN02738,12/16/2022,2022,12,Dec,Q4,Rabi,Madhya Pradesh,Bhopal,Ammonium Sulphate,Nitrogenous,178,623.35,0.041,110956.3,62300,48656.3,Dealer,SR-022,Large Farmer,No
TXN02739,3/9/2022,2022,3,Mar,Q1,Kharif,Maharashtra,Nashik,DAP,Phosphatic,278,1273.05,0.057,353907.9,250200,103707.9,Online Portal,SR-022,Medium Farmer,No
TXN02740,7/15/2023,2023,7,Jul,Q3,Kharif,Rajasthan,Udaipur,Urea,Nitrogenous,169,573.6,0.044,96938.4,47320,49618.4,Online Portal,SR-018,Medium Farmer,No
TXN02741,6/6/2022,2022,6,Jun,Q2,Kharif,Rajasthan,Jaipur,SSP,Phosphatic,464,395.64,0.058,183576.96,92800,90776.96,Dealer,SR-021,Small Farmer,No
TXN02742,4/10/2023,2023,4,Apr,Q2,Kharif,Maharashtra,Pune,NPK 10-26-26,Complex,215,1123.2,0.064,241488,176300,65188,Cooperative Society,SR-004,Large Farmer,Yes
TXN02743,3/16/2024,2024,3,Mar,Q1,Kharif,Andhra Pradesh,Nellore,DAP,Phosphatic,390,1344.6,0.004,524394,351000,173394,Cooperative Society,SR-029,Cooperative,No
TXN02744,7/3/2024,2024,7,Jul,Q3,Kharif,Andhra Pradesh,Guntur,MOP,Potassic,128,830.7,0.077,106329.6,76800,29529.6,Government Scheme,SR-026,Large Farmer,No
TXN02745,5/23/2024,2024,5,May,Q2,Kharif,Andhra Pradesh,Kurnool,SSP,Phosphatic,220,370.86,0.117,81589.2,44000,37589.2,Online Portal,SR-026,Large Farmer,No
TXN02746,4/20/2023,2023,4,Apr,Q2,Kharif,Bihar,Bhagalpur,SSP,Phosphatic,426,418.74,0.003,178383.24,85200,93183.24,Cooperative Society,SR-007,Medium Farmer,No
TXN02747,10/16/2023,2023,10,Oct,Q4,Rabi,Gujarat,Surat,Zinc Sulphate,Micronutrient,269,322.35,0.079,86712.15,48420,38292.15,Dealer,SR-012,Cooperative,No
TXN02748,7/16/2024,2024,7,Jul,Q3,Kharif,Haryana,Rohtak,MOP,Potassic,349,852.3,0.053,297452.7,209400,88052.7,Dealer,SR-017,Cooperative,No
TXN02749,3/3/2023,2023,3,Mar,Q1,Kharif,Uttar Pradesh,Agra,DAP,Phosphatic,179,1259.55,0.067,225459.45,161100,64359.45,Government Scheme,SR-021,Medium Farmer,No
TXN02750,4/10/2023,2023,4,Apr,Q2,Kharif,Haryana,Ambala,DAP,Phosphatic,202,1210.95,0.103,244611.9,181800,62811.9,Government Scheme,SR-003,Large Farmer,Yes
TXN02751,6/5/2023,2023,6,Jun,Q2,Kharif,Andhra Pradesh,Visakhapatnam,Calcium Nitrate,Nitrogenous,418,810.05,0.047,338600.9,209000,129600.9,Cooperative Society,SR-030,Medium Farmer,No
TXN02752,8/21/2023,2023,8,Aug,Q3,Kharif,Bihar,Bhagalpur,SSP,Phosphatic,209,411.18,0.021,85936.62,41800,44136.62,Dealer,SR-012,Large Farmer,No
TXN02753,8/4/2023,2023,8,Aug,Q3,Kharif,Punjab,Patiala,SSP,Phosphatic,389,372.96,0.112,145081.44,77800,67281.44,Online Portal,SR-004,Cooperative,No
TXN02754,6/24/2024,2024,6,Jun,Q2,Kharif,Uttar Pradesh,Kanpur,Urea,Nitrogenous,495,588.6,0.019,291357,138600,152757,Direct Farm,SR-003,Small Farmer,No
TXN02755,3/2/2025,2025,3,Mar,Q1,Kharif,Andhra Pradesh,Guntur,SSP,Phosphatic,466,369.6,0.12,172233.6,93200,79033.6,Direct Farm,SR-026,Large Farmer,No
TXN02756,9/9/2024,2024,9,Sep,Q3,Rabi,Bihar,Patna,SSP,Phosphatic,428,391.86,0.067,167716.08,85600,82116.08,Cooperative Society,SR-026,Cooperative,No
TXN02757,2/22/2022,2022,2,Feb,Q1,Rabi,Haryana,Rohtak,MOP,Potassic,284,855.9,0.049,243075.6,170400,72675.6,Direct Farm,SR-007,Small Farmer,No
TXN02758,5/19/2024,2024,5,May,Q2,Kharif,Maharashtra,Pune,Calcium Nitrate,Nitrogenous,372,766.7,0.098,285212.4,186000,99212.4,Dealer,SR-018,Medium Farmer,No
TXN02759,2/12/2024,2024,2,Feb,Q1,Rabi,Gujarat,Rajkot,DAP,Phosphatic,317,1228.5,0.09,389434.5,285300,104134.5,Cooperative Society,SR-014,Cooperative,No
TXN02760,1/4/2022,2022,1,Jan,Q1,Rabi,Haryana,Ambala,Calcium Nitrate,Nitrogenous,478,825.35,0.029,394517.3,239000,155517.3,Direct Farm,SR-026,Small Farmer,No
TXN02761,9/20/2022,2022,9,Sep,Q3,Rabi,Haryana,Faridabad,SSP,Phosphatic,324,390.18,0.071,126418.32,64800,61618.32,Dealer,SR-003,Medium Farmer,No
TXN02762,5/17/2024,2024,5,May,Q2,Kharif,Andhra Pradesh,Visakhapatnam,Calcium Nitrate,Nitrogenous,259,813.45,0.043,210683.55,129500,81183.55,Dealer,SR-004,Cooperative,No
TXN02763,5/28/2022,2022,5,May,Q2,Kharif,Maharashtra,Nashik,SSP,Phosphatic,151,378.84,0.098,57204.84,30200,27004.84,Dealer,SR-009,Large Farmer,No
TXN02764,12/3/2022,2022,12,Dec,Q4,Rabi,Madhya Pradesh,Indore,Ammonium Sulphate,Nitrogenous,42,614.25,0.055,25798.5,14700,11098.5,Cooperative Society,SR-030,Large Farmer,No
TXN02765,9/22/2023,2023,9,Sep,Q3,Rabi,Haryana,Hisar,Urea,Nitrogenous,66,560.4,0.066,36986.4,18480,18506.4,Direct Farm,SR-016,Medium Farmer,No
TXN02766,3/23/2023,2023,3,Mar,Q1,Kharif,Punjab,Bathinda,Ammonium Sulphate,Nitrogenous,386,579.15,0.109,223551.9,135100,88451.9,Cooperative Society,SR-029,Large Farmer,No
TXN02767,4/8/2025,2025,4,Apr,Q2,Kharif,Haryana,Faridabad,Zinc Sulphate,Micronutrient,360,331.45,0.053,119322,64800,54522,Government Scheme,SR-026,Small Farmer,No
TXN02768,4/3/2022,2022,4,Apr,Q2,Kharif,Uttar Pradesh,Agra,Ammonium Sulphate,Nitrogenous,11,573.95,0.117,6313.45,3850,2463.45,Government Scheme,SR-011,Small Farmer,No
TXN02769,7/10/2023,2023,7,Jul,Q3,Kharif,Rajasthan,Udaipur,Calcium Nitrate,Nitrogenous,256,835.55,0.017,213900.8,128000,85900.8,Online Portal,SR-030,Medium Farmer,No
TXN02770,1/2/2022,2022,1,Jan,Q1,Rabi,Rajasthan,Ajmer,NPK 10-26-26,Complex,499,1166.4,0.028,582033.6,409180,172853.6,Government Scheme,SR-030,Large Farmer,No
TXN02771,2/14/2024,2024,2,Feb,Q1,Rabi,Punjab,Jalandhar,Zinc Sulphate,Micronutrient,159,325.5,0.07,51754.5,28620,23134.5,Direct Farm,SR-005,Large Farmer,No
TXN02772,8/23/2022,2022,8,Aug,Q3,Kharif,Rajasthan,Kota,Zinc Sulphate,Micronutrient,279,328.3,0.062,91595.7,50220,41375.7,Online Portal,SR-027,Large Farmer,No
TXN02773,5/11/2022,2022,5,May,Q2,Kharif,Haryana,Gurugram,SSP,Phosphatic,17,390.6,0.07,6640.2,3400,3240.2,Government Scheme,SR-008,Cooperative,No
TXN02774,6/10/2024,2024,6,Jun,Q2,Kharif,Bihar,Patna,NPK 10-26-26,Complex,36,1099.2,0.084,39571.2,29520,10051.2,Government Scheme,SR-017,Small Farmer,No
TXN02775,7/24/2022,2022,7,Jul,Q3,Kharif,Andhra Pradesh,Vijayawada,NPK 10-26-26,Complex,53,1155.6,0.037,61246.8,43460,17786.8,Online Portal,SR-003,Large Farmer,No
TXN02776,5/13/2022,2022,5,May,Q2,Kharif,Rajasthan,Jodhpur,Calcium Nitrate,Nitrogenous,256,795.6,0.064,203673.6,128000,75673.6,Direct Farm,SR-021,Small Farmer,No
TXN02777,9/22/2024,2024,9,Sep,Q3,Rabi,Andhra Pradesh,Guntur,Zinc Sulphate,Micronutrient,59,348.25,0.005,20546.75,10620,9926.75,Cooperative Society,SR-021,Large Farmer,No
TXN02778,9/9/2023,2023,9,Sep,Q3,Rabi,Haryana,Ambala,Zinc Sulphate,Micronutrient,439,347.9,0.006,152728.1,79020,73708.1,Online Portal,SR-021,Small Farmer,No
TXN02779,5/26/2024,2024,5,May,Q2,Kharif,Karnataka,Mysuru,NPK 10-26-26,Complex,483,1083.6,0.097,523378.8,396060,127318.8,Dealer,SR-012,Large Farmer,No
TXN02780,2/6/2023,2023,2,Feb,Q1,Rabi,Uttar Pradesh,Varanasi,Urea,Nitrogenous,37,586.8,0.022,21711.6,10360,11351.6,Dealer,SR-006,Cooperative,No
TXN02781,11/18/2023,2023,11,Nov,Q4,Rabi,Uttar Pradesh,Kanpur,MOP,Potassic,96,868.5,0.035,83376,57600,25776,Dealer,SR-004,Large Farmer,No
TXN02782,2/25/2022,2022,2,Feb,Q1,Rabi,Bihar,Bhagalpur,Zinc Sulphate,Micronutrient,28,345.8,0.012,9682.4,5040,4642.4,Dealer,SR-009,Large Farmer,No
TXN02783,3/5/2025,2025,3,Mar,Q1,Kharif,Haryana,Gurugram,DAP,Phosphatic,450,1285.2,0.048,578340,405000,173340,Direct Farm,SR-007,Medium Farmer,No
TXN02784,10/5/2022,2022,10,Oct,Q4,Rabi,Haryana,Ambala,Urea,Nitrogenous,26,528.6,0.119,13743.6,7280,6463.6,Direct Farm,SR-028,Medium Farmer,No
TXN02785,12/27/2022,2022,12,Dec,Q4,Rabi,Uttar Pradesh,Kanpur,Calcium Nitrate,Nitrogenous,81,782.85,0.079,63410.85,40500,22910.85,Dealer,SR-022,Small Farmer,No
TXN02786,8/22/2022,2022,8,Aug,Q3,Kharif,Madhya Pradesh,Gwalior,SSP,Phosphatic,117,408.66,0.027,47813.22,23400,24413.22,Dealer,SR-007,Medium Farmer,Yes
TXN02787,12/23/2022,2022,12,Dec,Q4,Rabi,Maharashtra,Nashik,Calcium Nitrate,Nitrogenous,499,750.55,0.117,374524.45,249500,125024.45,Direct Farm,SR-006,Medium Farmer,No
TXN02788,6/5/2023,2023,6,Jun,Q2,Kharif,Maharashtra,Nagpur,SSP,Phosphatic,180,413.7,0.015,74466,36000,38466,Government Scheme,SR-006,Cooperative,No
TXN02789,9/3/2023,2023,9,Sep,Q3,Rabi,Karnataka,Mangaluru,Calcium Nitrate,Nitrogenous,416,849.15,0.001,353246.4,208000,145246.4,Government Scheme,SR-019,Cooperative,No
TXN02790,1/31/2023,2023,1,Jan,Q1,Rabi,Rajasthan,Jodhpur,Urea,Nitrogenous,383,541.8,0.097,207509.4,107240,100269.4,Government Scheme,SR-008,Cooperative,No
TXN02791,8/27/2024,2024,8,Aug,Q3,Kharif,Madhya Pradesh,Gwalior,Ammonium Sulphate,Nitrogenous,100,601.25,0.075,60125,35000,25125,Direct Farm,SR-012,Cooperative,No
TXN02792,11/17/2023,2023,11,Nov,Q4,Rabi,Haryana,Hisar,Calcium Nitrate,Nitrogenous,199,766.7,0.098,152573.3,99500,53073.3,Online Portal,SR-028,Small Farmer,No
TXN02793,9/26/2024,2024,9,Sep,Q3,Rabi,Bihar,Muzaffarpur,Ammonium Sulphate,Nitrogenous,413,630.5,0.03,260396.5,144550,115846.5,Online Portal,SR-002,Cooperative,No
TXN02794,9/7/2023,2023,9,Sep,Q3,Rabi,Punjab,Jalandhar,Zinc Sulphate,Micronutrient,410,308.35,0.119,126423.5,73800,52623.5,Direct Farm,SR-008,Cooperative,No
TXN02795,1/30/2024,2024,1,Jan,Q1,Rabi,Haryana,Ambala,Zinc Sulphate,Micronutrient,408,308.35,0.119,125806.8,73440,52366.8,Government Scheme,SR-030,Cooperative,No
TXN02796,10/13/2023,2023,10,Oct,Q4,Rabi,Madhya Pradesh,Gwalior,NPK 10-26-26,Complex,297,1116,0.07,331452,243540,87912,Cooperative Society,SR-005,Large Farmer,No
TXN02797,11/12/2022,2022,11,Nov,Q4,Rabi,Rajasthan,Jodhpur,Calcium Nitrate,Nitrogenous,262,755.65,0.111,197980.3,131000,66980.3,Direct Farm,SR-010,Small Farmer,No
TXN02798,8/30/2024,2024,8,Aug,Q3,Kharif,Punjab,Amritsar,Zinc Sulphate,Micronutrient,452,323.05,0.077,146018.6,81360,64658.6,Cooperative Society,SR-007,Medium Farmer,No
TXN02799,7/10/2023,2023,7,Jul,Q3,Kharif,Madhya Pradesh,Gwalior,Calcium Nitrate,Nitrogenous,290,816.85,0.039,236886.5,145000,91886.5,Cooperative Society,SR-008,Small Farmer,No
TXN02800,7/27/2022,2022,7,Jul,Q3,Kharif,Bihar,Darbhanga,MOP,Potassic,161,838.8,0.068,135046.8,96600,38446.8,Online Portal,SR-021,Medium Farmer,No
